Model,MSO56B
Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,CH5,,Channel,CH6
Label,,,Label,,,Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,125000,,Record Length,125000,,Record Length,125000,,Record Length,125000,,Record Length,125000
Zero Index,18749.25000000,,Zero Index,18749.25000000,,Zero Index,18749.25000000,,Zero Index,18749.25000000,,Zero Index,18749.25000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,A
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000

Labels,,,,,
TIME,CH2,CH3,CH4,CH5,CH6
1.70261600e-05,1.07425000e+02,9.99000000e+01,1.12500000e-01,5.76562500e+00,5.58750000e-01
1.70264800e-05,1.07625000e+02,9.99500000e+01,1.50000000e-01,5.76562500e+00,5.58125000e-01
1.70268000e-05,1.07575000e+02,1.00700000e+02,2.75000000e-01,5.79062500e+00,5.57500000e-01
1.70271200e-05,1.07325000e+02,1.00100000e+02,2.25000000e-01,5.75312500e+00,5.57187500e-01
1.70274400e-05,1.07325000e+02,1.00150000e+02,2.12500000e-01,5.64062500e+00,5.56875000e-01
1.70277600e-05,1.07275000e+02,1.00300000e+02,2.25000000e-01,5.72812500e+00,5.56250000e-01
1.70280800e-05,1.06875000e+02,1.00450000e+02,1.50000000e-01,5.74062500e+00,5.56250000e-01
1.70284000e-05,1.07375000e+02,1.00350000e+02,1.25000000e-01,5.70312500e+00,5.55937500e-01
1.70287200e-05,1.07125000e+02,1.00050000e+02,1.75000000e-01,5.67812500e+00,5.55937500e-01
1.70290400e-05,1.06775000e+02,9.99500000e+01,1.87500000e-01,5.76562500e+00,5.56250000e-01
1.70293600e-05,1.06925000e+02,1.00050000e+02,1.50000000e-01,5.66562500e+00,5.56250000e-01
1.70296800e-05,1.07475000e+02,9.98000000e+01,1.50000000e-01,5.67812500e+00,5.56562500e-01
1.70300000e-05,1.07325000e+02,1.00100000e+02,1.87500000e-01,5.69062500e+00,5.56875000e-01
1.70303200e-05,1.07275000e+02,1.00250000e+02,2.62500000e-01,5.64062500e+00,5.57187500e-01
1.70306400e-05,1.07175000e+02,1.00500000e+02,2.75000000e-01,5.59062500e+00,5.56875000e-01
1.70309600e-05,1.07425000e+02,1.00400000e+02,1.75000000e-01,5.71562500e+00,5.56875000e-01
1.70312800e-05,1.07375000e+02,1.00100000e+02,1.50000000e-01,5.69062500e+00,5.56875000e-01
1.70316000e-05,1.07275000e+02,1.00050000e+02,2.25000000e-01,5.70312500e+00,5.56250000e-01
1.70319200e-05,1.07475000e+02,1.00050000e+02,2.62500000e-01,5.57812500e+00,5.55937500e-01
1.70322400e-05,1.07125000e+02,1.00250000e+02,2.37500000e-01,5.74062500e+00,5.55312500e-01
1.70325600e-05,1.07325000e+02,1.00450000e+02,2.62500000e-01,5.70312500e+00,5.54062500e-01
1.70328800e-05,1.07725000e+02,9.98000000e+01,7.50000000e-02,5.76562500e+00,5.53125000e-01
1.70332000e-05,1.07175000e+02,9.97500000e+01,2.12500000e-01,5.76562500e+00,5.51875000e-01
1.70335200e-05,1.07575000e+02,1.00100000e+02,2.00000000e-01,5.70312500e+00,5.50625000e-01
1.70338400e-05,1.07125000e+02,1.00100000e+02,2.25000000e-01,5.61562500e+00,5.49062500e-01
1.70341600e-05,1.06925000e+02,1.00250000e+02,1.87500000e-01,5.79062500e+00,5.48125000e-01
1.70344800e-05,1.07075000e+02,1.00000000e+02,3.00000000e-01,5.76562500e+00,5.47187500e-01
1.70348000e-05,1.07025000e+02,1.00200000e+02,2.37500000e-01,5.67812500e+00,5.46875000e-01
1.70351200e-05,1.07575000e+02,9.98500000e+01,3.25000000e-01,5.75312500e+00,5.46250000e-01
1.70354400e-05,1.07375000e+02,1.00250000e+02,2.00000000e-01,5.72812500e+00,5.46250000e-01
1.70357600e-05,1.07425000e+02,1.00500000e+02,2.75000000e-01,5.62812500e+00,5.46562500e-01
1.70360800e-05,1.07575000e+02,1.00300000e+02,3.87500000e-01,5.72812500e+00,5.47187500e-01
1.70364000e-05,1.07575000e+02,1.00450000e+02,2.50000000e-01,5.66562500e+00,5.47500000e-01
1.70367200e-05,1.07275000e+02,1.00000000e+02,2.12500000e-01,5.64062500e+00,5.48125000e-01
1.70370400e-05,1.07125000e+02,1.00750000e+02,2.75000000e-01,5.72812500e+00,5.48125000e-01
1.70373600e-05,1.06725000e+02,1.00400000e+02,3.12500000e-01,5.79062500e+00,5.47812500e-01
1.70376800e-05,1.07175000e+02,1.00100000e+02,1.75000000e-01,5.64062500e+00,5.47500000e-01
1.70380000e-05,1.06925000e+02,1.00300000e+02,2.37500000e-01,5.67812500e+00,5.46875000e-01
1.70383200e-05,1.07325000e+02,1.00100000e+02,2.50000000e-01,5.65312500e+00,5.46250000e-01
1.70386400e-05,1.07375000e+02,9.97000000e+01,1.12500000e-01,5.59062500e+00,5.45312500e-01
1.70389600e-05,1.07125000e+02,1.00200000e+02,2.12500000e-01,5.59062500e+00,5.45000000e-01
1.70392800e-05,1.07225000e+02,1.00100000e+02,1.87500000e-01,5.70312500e+00,5.44375000e-01
1.70396000e-05,1.07325000e+02,1.00400000e+02,1.25000000e-01,5.64062500e+00,5.44375000e-01
1.70399200e-05,1.07575000e+02,1.00150000e+02,1.50000000e-01,5.70312500e+00,5.44375000e-01
1.70402400e-05,1.07375000e+02,9.99000000e+01,3.12500000e-01,5.75312500e+00,5.44375000e-01
1.70405600e-05,1.07325000e+02,1.00350000e+02,1.25000000e-01,5.72812500e+00,5.44687500e-01
1.70408800e-05,1.07575000e+02,1.00450000e+02,2.12500000e-01,5.84062500e+00,5.45000000e-01
1.70412000e-05,1.07175000e+02,1.00700000e+02,2.75000000e-01,5.75312500e+00,5.45312500e-01
1.70415200e-05,1.07325000e+02,1.00800000e+02,2.00000000e-01,5.62812500e+00,5.45312500e-01
1.70418400e-05,1.07225000e+02,1.00300000e+02,1.75000000e-01,5.60312500e+00,5.45000000e-01
1.70421600e-05,1.07425000e+02,1.00450000e+02,2.00000000e-01,5.69062500e+00,5.44687500e-01
1.70424800e-05,1.07225000e+02,1.00000000e+02,2.37500000e-01,5.53437500e+00,5.43750000e-01
1.70428000e-05,1.07575000e+02,9.98000000e+01,2.12500000e-01,5.57812500e+00,5.42500000e-01
1.70431200e-05,1.07625000e+02,1.00250000e+02,2.37500000e-01,5.75312500e+00,5.41250000e-01
1.70434400e-05,1.07525000e+02,1.00250000e+02,2.25000000e-01,5.59062500e+00,5.40000000e-01
1.70437600e-05,1.07525000e+02,1.00750000e+02,1.87500000e-01,5.65312500e+00,5.38750000e-01
1.70440800e-05,1.07275000e+02,1.00300000e+02,2.75000000e-01,5.60000000e+00,5.37500000e-01
1.70444000e-05,1.07175000e+02,1.00750000e+02,1.87500000e-01,5.53750000e+00,5.36875000e-01
1.70447200e-05,1.07175000e+02,1.00400000e+02,2.12500000e-01,5.65312500e+00,5.36562500e-01
1.70450400e-05,1.07225000e+02,1.00000000e+02,1.25000000e-01,5.53750000e+00,5.36562500e-01
1.70453600e-05,1.07575000e+02,1.00600000e+02,1.62500000e-01,5.67812500e+00,5.36875000e-01
1.70456800e-05,1.07125000e+02,1.00700000e+02,2.12500000e-01,5.56562500e+00,5.37187500e-01
1.70460000e-05,1.07275000e+02,1.00650000e+02,1.62500000e-01,5.69062500e+00,5.37187500e-01
1.70463200e-05,1.07275000e+02,1.00200000e+02,1.25000000e-01,5.70312500e+00,5.37187500e-01
1.70466400e-05,1.06975000e+02,1.00050000e+02,1.12500000e-01,5.52187500e+00,5.36875000e-01
1.70469600e-05,1.07775000e+02,1.00350000e+02,1.25000000e-01,5.51250000e+00,5.35937500e-01
1.70472800e-05,1.07725000e+02,1.00000000e+02,1.00000000e-01,5.71562500e+00,5.35312500e-01
1.70476000e-05,1.07375000e+02,1.00250000e+02,2.25000000e-01,5.80312500e+00,5.34062500e-01
1.70479200e-05,1.07225000e+02,1.00500000e+02,2.37500000e-01,5.57812500e+00,5.33437500e-01
1.70482400e-05,1.07075000e+02,1.00000000e+02,1.62500000e-01,5.52187500e+00,5.32500000e-01
1.70485600e-05,1.07175000e+02,1.00350000e+02,2.75000000e-01,5.52500000e+00,5.31875000e-01
1.70488800e-05,1.07275000e+02,1.00650000e+02,1.50000000e-01,5.67812500e+00,5.31250000e-01
1.70492000e-05,1.07075000e+02,1.00150000e+02,1.37500000e-01,5.62812500e+00,5.30625000e-01
1.70495200e-05,1.07325000e+02,1.00550000e+02,1.75000000e-01,5.65312500e+00,5.30312500e-01
1.70498400e-05,1.07275000e+02,1.00200000e+02,1.75000000e-01,5.62812500e+00,5.29687500e-01
1.70501600e-05,1.07275000e+02,1.00050000e+02,1.00000000e-01,5.64062500e+00,5.29062500e-01
1.70504800e-05,1.07575000e+02,1.00350000e+02,8.75000000e-02,5.66562500e+00,5.28437500e-01
1.70508000e-05,1.07475000e+02,1.00250000e+02,2.12500000e-01,5.66562500e+00,5.27812500e-01
1.70511200e-05,1.06875000e+02,9.97500000e+01,3.00000000e-01,5.60312500e+00,5.27187500e-01
1.70514400e-05,1.07125000e+02,1.00100000e+02,3.12500000e-01,5.66562500e+00,5.26250000e-01
1.70517600e-05,1.07275000e+02,1.00350000e+02,3.00000000e-01,5.65000000e+00,5.25312500e-01
1.70520800e-05,1.07625000e+02,1.00000000e+02,1.87500000e-01,5.45937500e+00,5.23750000e-01
1.70524000e-05,1.07525000e+02,1.00350000e+02,2.00000000e-01,5.64062500e+00,5.22500000e-01
1.70527200e-05,1.07875000e+02,1.00350000e+02,2.00000000e-01,5.53750000e+00,5.20937500e-01
1.70530400e-05,1.07225000e+02,1.00150000e+02,1.25000000e-01,5.56250000e+00,5.19062500e-01
1.70533600e-05,1.06975000e+02,1.00250000e+02,1.37500000e-01,5.51250000e+00,5.17187500e-01
1.70536800e-05,1.06975000e+02,9.99000000e+01,2.12500000e-01,5.61562500e+00,5.15000000e-01
1.70540000e-05,1.07175000e+02,1.00150000e+02,2.87500000e-01,5.53750000e+00,5.13125000e-01
1.70543200e-05,1.08075000e+02,9.97500000e+01,2.62500000e-01,5.63750000e+00,5.10937500e-01
1.70546400e-05,1.07225000e+02,1.00400000e+02,2.62500000e-01,5.53750000e+00,5.09062500e-01
1.70549600e-05,1.07125000e+02,1.00450000e+02,1.25000000e-01,5.60312500e+00,5.07500000e-01
1.70552800e-05,1.07225000e+02,1.00300000e+02,2.50000000e-01,5.48437500e+00,5.06250000e-01
1.70556000e-05,1.07675000e+02,9.99000000e+01,1.75000000e-01,5.55312500e+00,5.05312500e-01
1.70559200e-05,1.07025000e+02,1.00450000e+02,1.12500000e-01,5.61562500e+00,5.05000000e-01
1.70562400e-05,1.07475000e+02,1.00600000e+02,2.87500000e-01,5.56250000e+00,5.04687500e-01
1.70565600e-05,1.07225000e+02,1.00450000e+02,2.50000000e-01,5.56562500e+00,5.05000000e-01
1.70568800e-05,1.06875000e+02,9.94000000e+01,2.75000000e-01,5.62500000e+00,5.05937500e-01
1.70572000e-05,1.07175000e+02,9.99500000e+01,3.37500000e-01,5.44687500e+00,5.06562500e-01
1.70575200e-05,1.06925000e+02,1.00450000e+02,2.62500000e-01,5.48437500e+00,5.06875000e-01
1.70578400e-05,1.06525000e+02,1.00200000e+02,2.37500000e-01,5.49687500e+00,5.07187500e-01
1.70581600e-05,1.07675000e+02,1.00400000e+02,1.87500000e-01,5.52187500e+00,5.07187500e-01
1.70584800e-05,1.07175000e+02,1.00100000e+02,2.12500000e-01,5.50937500e+00,5.06875000e-01
1.70588000e-05,1.07775000e+02,1.00150000e+02,1.87500000e-01,5.61562500e+00,5.06250000e-01
1.70591200e-05,1.07325000e+02,1.00300000e+02,1.37500000e-01,5.71562500e+00,5.05312500e-01
1.70594400e-05,1.07175000e+02,1.00300000e+02,2.50000000e-01,5.61250000e+00,5.04062500e-01
1.70597600e-05,1.06975000e+02,1.00650000e+02,2.37500000e-01,5.49687500e+00,5.02812500e-01
1.70600800e-05,1.07275000e+02,1.00450000e+02,2.50000000e-01,5.52187500e+00,5.01562500e-01
1.70604000e-05,1.07525000e+02,1.00150000e+02,2.50000000e-01,5.53750000e+00,5.00312500e-01
1.70607200e-05,1.07375000e+02,1.00500000e+02,2.00000000e-01,5.55000000e+00,4.99062500e-01
1.70610400e-05,1.07275000e+02,1.00050000e+02,2.12500000e-01,5.44687500e+00,4.98125000e-01
1.70613600e-05,1.07525000e+02,1.00150000e+02,2.50000000e-01,5.62812500e+00,4.96875000e-01
1.70616800e-05,1.07525000e+02,1.00450000e+02,1.87500000e-01,5.65312500e+00,4.95937500e-01
1.70620000e-05,1.07025000e+02,1.00300000e+02,2.62500000e-01,5.56562500e+00,4.95000000e-01
1.70623200e-05,1.07425000e+02,1.00200000e+02,7.50000000e-02,5.56250000e+00,4.94062500e-01
1.70626400e-05,1.07025000e+02,1.00500000e+02,2.37500000e-01,5.47187500e+00,4.93125000e-01
1.70629600e-05,1.06875000e+02,1.00400000e+02,2.62500000e-01,5.42500000e+00,4.92187500e-01
1.70632800e-05,1.07075000e+02,1.00150000e+02,2.25000000e-01,5.50937500e+00,4.91250000e-01
1.70636000e-05,1.06925000e+02,1.00350000e+02,2.75000000e-01,5.57812500e+00,4.90312500e-01
1.70639200e-05,1.07275000e+02,1.00200000e+02,1.25000000e-01,5.60312500e+00,4.89062500e-01
1.70642400e-05,1.07175000e+02,1.00650000e+02,1.25000000e-01,5.57500000e+00,4.88750000e-01
1.70645600e-05,1.07075000e+02,1.00450000e+02,2.25000000e-01,5.62812500e+00,4.88125000e-01
1.70648800e-05,1.07475000e+02,1.00400000e+02,1.12500000e-01,5.57500000e+00,4.88125000e-01
1.70652000e-05,1.07325000e+02,1.00650000e+02,2.00000000e-01,5.52187500e+00,4.88437500e-01
1.70655200e-05,1.07075000e+02,9.98500000e+01,1.62500000e-01,5.55000000e+00,4.89062500e-01
1.70658400e-05,1.07325000e+02,9.98500000e+01,2.00000000e-01,5.45937500e+00,4.90000000e-01
1.70661600e-05,1.07075000e+02,1.00350000e+02,2.00000000e-01,5.55000000e+00,4.90625000e-01
1.70664800e-05,1.06975000e+02,9.97500000e+01,2.50000000e-01,5.57812500e+00,4.91250000e-01
1.70668000e-05,1.06975000e+02,1.00300000e+02,3.00000000e-01,5.64062500e+00,4.91875000e-01
1.70671200e-05,1.07075000e+02,1.00200000e+02,2.25000000e-01,5.52187500e+00,4.91562500e-01
1.70674400e-05,1.07475000e+02,1.00000000e+02,1.87500000e-01,5.48750000e+00,4.90937500e-01
1.70677600e-05,1.07025000e+02,1.00500000e+02,2.00000000e-01,5.60000000e+00,4.90000000e-01
1.70680800e-05,1.07425000e+02,1.00700000e+02,2.62500000e-01,5.43437500e+00,4.89062500e-01
1.70684000e-05,1.07525000e+02,1.00000000e+02,1.87500000e-01,5.35937500e+00,4.87812500e-01
1.70687200e-05,1.07125000e+02,1.00450000e+02,2.25000000e-01,5.60312500e+00,4.86562500e-01
1.70690400e-05,1.07525000e+02,1.00250000e+02,2.62500000e-01,5.45937500e+00,4.85625000e-01
1.70693600e-05,1.07275000e+02,9.99000000e+01,2.00000000e-01,5.43750000e+00,4.84687500e-01
1.70696800e-05,1.07725000e+02,1.00350000e+02,2.12500000e-01,5.67812500e+00,4.84062500e-01
1.70700000e-05,1.07225000e+02,1.00750000e+02,8.75000000e-02,5.47187500e+00,4.83437500e-01
1.70703200e-05,1.08225000e+02,1.00400000e+02,2.00000000e-01,5.50937500e+00,4.83125000e-01
1.70706400e-05,1.06975000e+02,1.00150000e+02,2.12500000e-01,5.42187500e+00,4.82812500e-01
1.70709600e-05,1.07675000e+02,1.00150000e+02,1.37500000e-01,5.47187500e+00,4.82500000e-01
1.70712800e-05,1.07325000e+02,1.00250000e+02,1.00000000e-01,5.40937500e+00,4.81875000e-01
1.70716000e-05,1.06975000e+02,1.00500000e+02,2.00000000e-01,5.32187500e+00,4.81250000e-01
1.70719200e-05,1.06875000e+02,1.00700000e+02,2.50000000e-01,5.40937500e+00,4.80312500e-01
1.70722400e-05,1.07375000e+02,9.99000000e+01,3.00000000e-01,5.62812500e+00,4.79375000e-01
1.70725600e-05,1.07575000e+02,9.99500000e+01,2.12500000e-01,5.44687500e+00,4.78437500e-01
1.70728800e-05,1.07625000e+02,1.00200000e+02,1.75000000e-01,5.42187500e+00,4.77187500e-01
1.70732000e-05,1.07475000e+02,1.00300000e+02,2.00000000e-01,5.48437500e+00,4.76250000e-01
1.70735200e-05,1.07025000e+02,9.99000000e+01,2.12500000e-01,5.37187500e+00,4.75625000e-01
1.70738400e-05,1.06875000e+02,1.00000000e+02,1.62500000e-01,5.53437500e+00,4.74687500e-01
1.70741600e-05,1.07225000e+02,1.00000000e+02,1.62500000e-01,5.49687500e+00,4.74375000e-01
1.70744800e-05,1.07175000e+02,1.00700000e+02,2.25000000e-01,5.44687500e+00,4.74062500e-01
1.70748000e-05,1.07575000e+02,1.00250000e+02,2.12500000e-01,5.40937500e+00,4.74062500e-01
1.70751200e-05,1.07025000e+02,1.00500000e+02,1.50000000e-01,5.43437500e+00,4.74687500e-01
1.70754400e-05,1.07325000e+02,1.00000000e+02,2.25000000e-01,5.35937500e+00,4.75000000e-01
1.70757600e-05,1.07075000e+02,1.00000000e+02,1.62500000e-01,5.34687500e+00,4.75625000e-01
1.70760800e-05,1.07225000e+02,1.00700000e+02,1.25000000e-01,5.43437500e+00,4.75937500e-01
1.70764000e-05,1.07125000e+02,1.00000000e+02,1.62500000e-01,5.44687500e+00,4.76250000e-01
1.70767200e-05,1.07825000e+02,1.00400000e+02,1.75000000e-01,5.38437500e+00,4.76250000e-01
1.70770400e-05,1.07275000e+02,9.98500000e+01,1.75000000e-01,5.43437500e+00,4.75937500e-01
1.70773600e-05,1.07325000e+02,9.99500000e+01,1.75000000e-01,5.43437500e+00,4.75312500e-01
1.70776800e-05,1.07175000e+02,1.00250000e+02,1.75000000e-01,5.40937500e+00,4.74375000e-01
1.70780000e-05,1.07425000e+02,1.00250000e+02,2.87500000e-01,5.44687500e+00,4.73125000e-01
1.70783200e-05,1.07525000e+02,9.99000000e+01,2.62500000e-01,5.47187500e+00,4.71250000e-01
1.70786400e-05,1.06975000e+02,1.00450000e+02,1.75000000e-01,5.38437500e+00,4.69375000e-01
1.70789600e-05,1.07075000e+02,1.00300000e+02,1.50000000e-01,5.39687500e+00,4.67187500e-01
1.70792800e-05,1.07475000e+02,1.00550000e+02,1.50000000e-01,5.33437500e+00,4.65000000e-01
1.70796000e-05,1.07025000e+02,1.00200000e+02,3.50000000e-01,5.39687500e+00,4.63125000e-01
1.70799200e-05,1.07275000e+02,1.00650000e+02,2.50000000e-01,5.47187500e+00,4.60937500e-01
1.70802400e-05,1.07075000e+02,9.99000000e+01,1.62500000e-01,5.42187500e+00,4.59375000e-01
1.70805600e-05,1.07325000e+02,1.00250000e+02,2.00000000e-01,5.33437500e+00,4.57812500e-01
1.70808800e-05,1.06725000e+02,1.00100000e+02,1.62500000e-01,5.44687500e+00,4.57187500e-01
1.70812000e-05,1.07425000e+02,1.00450000e+02,1.62500000e-01,5.50937500e+00,4.56875000e-01
1.70815200e-05,1.07525000e+02,1.00150000e+02,2.12500000e-01,5.34687500e+00,4.57187500e-01
1.70818400e-05,1.06775000e+02,9.95500000e+01,2.62500000e-01,5.38437500e+00,4.58125000e-01
1.70821600e-05,1.07025000e+02,1.00250000e+02,2.50000000e-01,5.33437500e+00,4.59375000e-01
1.70824800e-05,1.07225000e+02,1.00600000e+02,2.25000000e-01,5.23437500e+00,4.61250000e-01
1.70828000e-05,1.07325000e+02,1.00200000e+02,2.50000000e-02,5.48437500e+00,4.63125000e-01
1.70831200e-05,1.07075000e+02,1.00450000e+02,2.25000000e-01,5.40937500e+00,4.65312500e-01
1.70834400e-05,1.07475000e+02,1.00050000e+02,2.00000000e-01,5.32187500e+00,4.66875000e-01
1.70837600e-05,1.07275000e+02,1.00700000e+02,2.25000000e-01,5.40937500e+00,4.68125000e-01
1.70840800e-05,1.07325000e+02,1.00250000e+02,2.75000000e-01,5.45937500e+00,4.68437500e-01
1.70844000e-05,1.07575000e+02,1.00300000e+02,1.75000000e-01,5.33437500e+00,4.68125000e-01
1.70847200e-05,1.07025000e+02,1.00550000e+02,1.87500000e-01,5.44687500e+00,4.67187500e-01
1.70850400e-05,1.06975000e+02,1.00150000e+02,2.00000000e-01,5.51250000e+00,4.65937500e-01
1.70853600e-05,1.07475000e+02,1.00150000e+02,2.50000000e-01,5.50937500e+00,4.64687500e-01
1.70856800e-05,1.07525000e+02,9.99000000e+01,1.87500000e-01,5.38437500e+00,4.63750000e-01
1.70860000e-05,1.06975000e+02,1.00400000e+02,1.75000000e-01,5.33437500e+00,4.63437500e-01
1.70863200e-05,1.07475000e+02,1.00650000e+02,1.25000000e-01,5.34687500e+00,4.63750000e-01
1.70866400e-05,1.07525000e+02,1.00450000e+02,3.00000000e-01,5.40937500e+00,4.64687500e-01
1.70869600e-05,1.07625000e+02,1.00150000e+02,2.62500000e-01,5.33437500e+00,4.66250000e-01
1.70872800e-05,1.07175000e+02,1.00250000e+02,1.75000000e-01,5.42187500e+00,4.67500000e-01
1.70876000e-05,1.07225000e+02,1.00100000e+02,2.25000000e-01,5.33437500e+00,4.68750000e-01
1.70879200e-05,1.07275000e+02,1.00500000e+02,1.00000000e-01,5.34687500e+00,4.69375000e-01
1.70882400e-05,1.07425000e+02,1.00100000e+02,2.00000000e-01,5.37187500e+00,4.69062500e-01
1.70885600e-05,1.07175000e+02,9.99000000e+01,1.87500000e-01,5.33437500e+00,4.68125000e-01
1.70888800e-05,1.07275000e+02,1.00200000e+02,1.12500000e-01,5.44687500e+00,4.66250000e-01
1.70892000e-05,1.07075000e+02,1.00450000e+02,2.87500000e-01,5.29687500e+00,4.63437500e-01
1.70895200e-05,1.07425000e+02,1.00450000e+02,3.37500000e-01,5.39687500e+00,4.60312500e-01
1.70898400e-05,1.07375000e+02,1.00350000e+02,1.62500000e-01,5.24687500e+00,4.57187500e-01
1.70901600e-05,1.07625000e+02,1.00250000e+02,1.75000000e-01,5.47187500e+00,4.54375000e-01
1.70904800e-05,1.07175000e+02,1.00500000e+02,2.00000000e-01,5.39687500e+00,4.51875000e-01
1.70908000e-05,1.07425000e+02,1.00150000e+02,1.62500000e-01,5.34687500e+00,4.50312500e-01
1.70911200e-05,1.07575000e+02,1.00350000e+02,1.62500000e-01,5.38437500e+00,4.49687500e-01
1.70914400e-05,1.06975000e+02,1.00150000e+02,1.50000000e-01,5.49687500e+00,4.50000000e-01
1.70917600e-05,1.07275000e+02,9.99000000e+01,7.50000000e-02,5.38437500e+00,4.50937500e-01
1.70920800e-05,1.07125000e+02,9.99500000e+01,1.87500000e-01,5.30937500e+00,4.52812500e-01
1.70924000e-05,1.07025000e+02,1.00700000e+02,3.75000000e-01,5.44687500e+00,4.54687500e-01
1.70927200e-05,1.07125000e+02,1.00000000e+02,3.62500000e-01,5.29687500e+00,4.56875000e-01
1.70930400e-05,1.07075000e+02,9.96500000e+01,2.25000000e-01,5.28437500e+00,4.58750000e-01
1.70933600e-05,1.07875000e+02,1.00650000e+02,2.37500000e-01,5.29687500e+00,4.60000000e-01
1.70936800e-05,1.07275000e+02,1.00300000e+02,2.00000000e-01,5.40937500e+00,4.60312500e-01
1.70940000e-05,1.07625000e+02,1.00450000e+02,2.00000000e-01,5.18437500e+00,4.60000000e-01
1.70943200e-05,1.07225000e+02,1.00000000e+02,3.37500000e-01,5.15937500e+00,4.58750000e-01
1.70946400e-05,1.06975000e+02,1.00650000e+02,3.62500000e-01,5.30937500e+00,4.57187500e-01
1.70949600e-05,1.07025000e+02,1.00850000e+02,2.50000000e-01,5.33437500e+00,4.55000000e-01
1.70952800e-05,1.07425000e+02,1.00050000e+02,2.50000000e-01,5.29687500e+00,4.52500000e-01
1.70956000e-05,1.07425000e+02,1.00550000e+02,1.50000000e-01,5.40937500e+00,4.50000000e-01
1.70959200e-05,1.06925000e+02,1.00600000e+02,1.37500000e-01,5.45937500e+00,4.47812500e-01
1.70962400e-05,1.06825000e+02,9.97500000e+01,2.00000000e-01,5.30937500e+00,4.45625000e-01
1.70965600e-05,1.06775000e+02,1.00400000e+02,1.87500000e-01,5.35937500e+00,4.44062500e-01
1.70968800e-05,1.06825000e+02,1.00000000e+02,8.75000000e-02,5.28437500e+00,4.43125000e-01
1.70972000e-05,1.07575000e+02,1.00350000e+02,2.75000000e-01,5.12812500e+00,4.42812500e-01
1.70975200e-05,1.07025000e+02,1.00350000e+02,2.25000000e-01,5.40937500e+00,4.42812500e-01
1.70978400e-05,1.06925000e+02,1.00100000e+02,2.37500000e-01,5.20937500e+00,4.43437500e-01
1.70981600e-05,1.07725000e+02,9.99000000e+01,1.37500000e-01,5.28437500e+00,4.44062500e-01
1.70984800e-05,1.07125000e+02,9.98000000e+01,2.00000000e-01,5.22187500e+00,4.45312500e-01
1.70988000e-05,1.07575000e+02,9.98500000e+01,6.25000000e-02,5.32187500e+00,4.46562500e-01
1.70991200e-05,1.07275000e+02,1.00100000e+02,2.37500000e-01,5.34687500e+00,4.47500000e-01
1.70994400e-05,1.06625000e+02,1.00100000e+02,1.75000000e-01,5.19687500e+00,4.48750000e-01
1.70997600e-05,1.07025000e+02,1.00200000e+02,1.12500000e-01,5.32187500e+00,4.49375000e-01
1.71000800e-05,1.07225000e+02,1.00400000e+02,2.00000000e-01,5.19687500e+00,4.49687500e-01
1.71004000e-05,1.07575000e+02,1.00350000e+02,2.37500000e-01,5.38437500e+00,4.49687500e-01
1.71007200e-05,1.07225000e+02,1.00950000e+02,1.25000000e-01,5.29687500e+00,4.49062500e-01
1.71010400e-05,1.07025000e+02,1.00200000e+02,1.12500000e-01,5.34687500e+00,4.48437500e-01
1.71013600e-05,1.07225000e+02,1.00000000e+02,2.25000000e-01,5.32187500e+00,4.47187500e-01
1.71016800e-05,1.07125000e+02,1.00400000e+02,1.75000000e-01,5.40937500e+00,4.45937500e-01
1.71020000e-05,1.06925000e+02,1.00300000e+02,2.12500000e-01,5.28437500e+00,4.44375000e-01
1.71023200e-05,1.07375000e+02,1.00350000e+02,3.12500000e-01,5.27187500e+00,4.42812500e-01
1.71026400e-05,1.07175000e+02,1.00500000e+02,3.75000000e-01,5.38437500e+00,4.41250000e-01
1.71029600e-05,1.07175000e+02,1.00250000e+02,1.87500000e-01,5.20937500e+00,4.40312500e-01
1.71032800e-05,1.07725000e+02,1.00300000e+02,1.87500000e-01,5.23437500e+00,4.39375000e-01
1.71036000e-05,1.07175000e+02,1.00400000e+02,1.37500000e-01,5.27187500e+00,4.38750000e-01
1.71039200e-05,1.07175000e+02,1.00400000e+02,2.37500000e-01,5.24687500e+00,4.39062500e-01
1.71042400e-05,1.07175000e+02,1.00400000e+02,2.87500000e-01,5.23437500e+00,4.39375000e-01
1.71045600e-05,1.07275000e+02,1.00300000e+02,1.62500000e-01,5.24687500e+00,4.40625000e-01
