Model,MSO56B
Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,CH5,,Channel,CH6
Label,,,Label,,,Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250
Zero Index,62.51562500,,Zero Index,62.51562500,,Zero Index,62.51562500,,Zero Index,62.51562500,,Zero Index,62.51562500
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,A
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,4.000000

Labels,,,,,
TIME,CH2,CH3,CH4,CH5,CH6
1.16635000e-07,1.45440000e+02,1.51455000e+02,1.95250000e+01,6.70312500e+00,-1.28960937e-01
1.16955000e-07,1.45020000e+02,1.51350000e+02,1.95125000e+01,6.57812500e+00,-1.30145625e-01
1.17275000e-07,1.45080000e+02,1.50780000e+02,1.94250000e+01,6.66562500e+00,-1.31218750e-01
1.17595000e-07,1.44960000e+02,1.50540000e+02,1.96250000e+01,6.75312500e+00,-1.32286562e-01
1.17915000e-07,1.44540000e+02,1.50225000e+02,1.95250000e+01,6.67812500e+00,-1.33460625e-01
1.18235000e-07,1.43940000e+02,1.50435000e+02,1.94125000e+01,6.79062500e+00,-1.34746250e-01
1.18555000e-07,1.44480000e+02,1.50795000e+02,1.95125000e+01,6.75312500e+00,-1.36074375e-01
1.18875000e-07,1.44480000e+02,1.50795000e+02,1.94000000e+01,6.71562500e+00,-1.37349375e-01
1.19195000e-07,1.44360000e+02,1.50675000e+02,1.94500000e+01,6.69062500e+00,-1.38534062e-01
1.19515000e-07,1.44540000e+02,1.50855000e+02,1.96250000e+01,6.72812500e+00,-1.39713437e-01
1.19835000e-07,1.43820000e+02,1.51155000e+02,1.95125000e+01,6.85312500e+00,-1.40956562e-01
1.20155000e-07,1.43160000e+02,1.50540000e+02,1.94375000e+01,6.77812500e+00,-1.42274062e-01
1.20475000e-07,1.42740000e+02,1.50165000e+02,1.93875000e+01,6.74062500e+00,-1.43533125e-01
1.20795000e-07,1.43160000e+02,1.50795000e+02,1.95000000e+01,6.75312500e+00,-1.44611562e-01
1.21115000e-07,1.42800000e+02,1.50855000e+02,1.95375000e+01,6.65312500e+00,-1.45498750e-01
1.21435000e-07,1.43340000e+02,1.50675000e+02,1.95000000e+01,6.75312500e+00,-1.46274375e-01
1.21755000e-07,1.42980000e+02,1.50735000e+02,1.94000000e+01,6.81562500e+00,-1.47055312e-01
1.22075000e-07,1.42500000e+02,1.50915000e+02,1.95375000e+01,6.85312500e+00,-1.47926562e-01
1.22395000e-07,1.42980000e+02,1.50615000e+02,1.95000000e+01,6.86562500e+00,-1.48935937e-01
1.22715000e-07,1.42845000e+02,1.51335000e+02,1.94500000e+01,6.85312500e+00,-1.50147187e-01
1.23035000e-07,1.42365000e+02,1.50615000e+02,1.94000000e+01,6.82812500e+00,-1.51602812e-01
1.23355000e-07,1.42485000e+02,1.50795000e+02,1.94375000e+01,6.90312500e+00,-1.53265625e-01
1.23675000e-07,1.42575000e+02,1.50165000e+02,1.95375000e+01,6.77812500e+00,-1.55013437e-01
1.23995000e-07,1.41720000e+02,1.50795000e+02,1.94375000e+01,6.80312500e+00,-1.56686875e-01
1.24315000e-07,1.41120000e+02,1.51095000e+02,1.94375000e+01,6.79062500e+00,-1.58179687e-01
1.24635000e-07,1.41525000e+02,1.50795000e+02,1.93875000e+01,6.80312500e+00,-1.59518437e-01
1.24955000e-07,1.41285000e+02,1.50855000e+02,1.93250000e+01,6.99062500e+00,-1.60820000e-01
1.25275000e-07,1.41405000e+02,1.50795000e+02,1.94000000e+01,6.90312500e+00,-1.62180000e-01
1.25595000e-07,1.41045000e+02,1.50555000e+02,1.95750000e+01,7.02812500e+00,-1.63598437e-01
1.25915000e-07,1.40925000e+02,1.50435000e+02,1.93500000e+01,6.81562500e+00,-1.64995625e-01
1.26235000e-07,1.39830000e+02,1.50735000e+02,1.93875000e+01,6.82812500e+00,-1.66265312e-01
1.26555000e-07,1.39950000e+02,1.50315000e+02,1.94625000e+01,6.82812500e+00,-1.67359687e-01
1.26875000e-07,1.39770000e+02,1.50915000e+02,1.94375000e+01,7.05312500e+00,-1.68268125e-01
1.27195000e-07,1.39410000e+02,1.50540000e+02,1.94375000e+01,6.96562500e+00,-1.69075625e-01
1.27515000e-07,1.39890000e+02,1.50495000e+02,1.94375000e+01,6.95312500e+00,-1.69925625e-01
1.27835000e-07,1.39530000e+02,1.50795000e+02,1.94250000e+01,6.95312500e+00,-1.70950937e-01
1.28155000e-07,1.39230000e+02,1.50225000e+02,1.94250000e+01,6.90312500e+00,-1.72199375e-01
1.28475000e-07,1.39770000e+02,1.50375000e+02,1.94875000e+01,6.97812500e+00,-1.73596562e-01
1.28795000e-07,1.38990000e+02,1.50435000e+02,1.93625000e+01,6.85312500e+00,-1.74967187e-01
1.29115000e-07,1.38210000e+02,1.50615000e+02,1.94000000e+01,6.99062500e+00,-1.76173125e-01
1.29435000e-07,1.38210000e+02,1.50495000e+02,1.95000000e+01,7.15312500e+00,-1.77171875e-01
1.29755000e-07,1.38270000e+02,1.50150000e+02,1.95500000e+01,6.96562500e+00,-1.78005937e-01
1.30075000e-07,1.37910000e+02,1.50495000e+02,1.94000000e+01,6.97812500e+00,-1.78739062e-01
1.30395000e-07,1.38270000e+02,1.51395000e+02,1.94375000e+01,7.01562500e+00,-1.79456250e-01
1.30715000e-07,1.37370000e+02,1.50540000e+02,1.95500000e+01,7.05312500e+00,-1.80258437e-01
1.31035000e-07,1.37670000e+02,1.50150000e+02,1.95500000e+01,6.94062500e+00,-1.81204062e-01
1.31355000e-07,1.37070000e+02,1.50555000e+02,1.94250000e+01,7.00312500e+00,-1.82277187e-01
1.31675000e-07,1.36890000e+02,1.50675000e+02,1.95625000e+01,7.10312500e+00,-1.83360937e-01
1.31995000e-07,1.36830000e+02,1.51155000e+02,1.95125000e+01,7.01562500e+00,-1.84295937e-01
1.32315000e-07,1.36170000e+02,1.50915000e+02,1.93875000e+01,7.06562500e+00,-1.85002500e-01
1.32635000e-07,1.36050000e+02,1.50225000e+02,1.93375000e+01,7.17812500e+00,-1.85565625e-01
1.32955000e-07,1.36170000e+02,1.50795000e+02,1.95750000e+01,7.09062500e+00,-1.86155312e-01
1.33275000e-07,1.35750000e+02,1.50615000e+02,1.94875000e+01,7.01562500e+00,-1.86899062e-01
1.33595000e-07,1.35570000e+02,1.50735000e+02,1.95125000e+01,7.11562500e+00,-1.87807500e-01
1.33915000e-07,1.35330000e+02,1.51695000e+02,1.93750000e+01,7.12812500e+00,-1.88790312e-01
1.34235000e-07,1.35030000e+02,1.50750000e+02,1.95250000e+01,7.01562500e+00,-1.89746562e-01
1.34555000e-07,1.34850000e+02,1.50435000e+02,1.94375000e+01,7.10312500e+00,-1.90681562e-01
1.34875000e-07,1.34490000e+02,1.50675000e+02,1.95000000e+01,7.00312500e+00,-1.91648437e-01
1.35195000e-07,1.34220000e+02,1.50555000e+02,1.94875000e+01,7.12812500e+00,-1.92647187e-01
1.35515000e-07,1.34100000e+02,1.50435000e+02,1.94000000e+01,6.97812500e+00,-1.93603437e-01
1.35835000e-07,1.33740000e+02,1.50675000e+02,1.94875000e+01,7.29062500e+00,-1.94442812e-01
1.36155000e-07,1.33860000e+02,1.50795000e+02,1.95125000e+01,7.11562500e+00,-1.95144062e-01
1.36475000e-07,1.33605000e+02,1.50555000e+02,1.95375000e+01,7.05312500e+00,-1.95797500e-01
1.36795000e-07,1.33110000e+02,1.50495000e+02,1.94375000e+01,7.15312500e+00,-1.96520000e-01
1.37115000e-07,1.32390000e+02,1.50675000e+02,1.93750000e+01,7.24062500e+00,-1.97407187e-01
1.37435000e-07,1.32510000e+02,1.50615000e+02,1.95125000e+01,7.19062500e+00,-1.98464375e-01
1.37755000e-07,1.32030000e+02,1.51155000e+02,1.93750000e+01,7.11562500e+00,-1.99595937e-01
1.38075000e-07,1.31910000e+02,1.50780000e+02,1.94625000e+01,7.14062500e+00,-2.00653125e-01
1.38395000e-07,1.31790000e+02,1.49985000e+02,1.94375000e+01,7.19062500e+00,-2.01519062e-01
1.38715000e-07,1.31430000e+02,1.50915000e+02,1.94000000e+01,7.11562500e+00,-2.02188437e-01
1.39035000e-07,1.30530000e+02,1.50615000e+02,1.93875000e+01,7.17812500e+00,-2.02746250e-01
1.39355000e-07,1.30410000e+02,1.50795000e+02,1.95750000e+01,7.12812500e+00,-2.03330625e-01
1.39675000e-07,1.30110000e+02,1.50915000e+02,1.94375000e+01,7.20312500e+00,-2.03989375e-01
1.39995000e-07,1.30170000e+02,1.51035000e+02,1.94750000e+01,7.25312500e+00,-2.04690625e-01
1.40315000e-07,1.29810000e+02,1.50555000e+02,1.93125000e+01,7.21562500e+00,-2.05360000e-01
1.40635000e-07,1.29690000e+02,1.50555000e+02,1.94250000e+01,7.25312500e+00,-2.05976250e-01
1.40955000e-07,1.29510000e+02,1.50615000e+02,1.93625000e+01,7.20312500e+00,-2.06560625e-01
1.41275000e-07,1.29450000e+02,1.50735000e+02,1.95750000e+01,7.19062500e+00,-2.07123750e-01
1.41595000e-07,1.28910000e+02,1.50615000e+02,1.95625000e+01,7.30312500e+00,-2.07649687e-01
1.41915000e-07,1.28430000e+02,1.50915000e+02,1.94250000e+01,7.10312500e+00,-2.08106562e-01
1.42235000e-07,1.28070000e+02,1.50375000e+02,1.95375000e+01,7.16562500e+00,-2.08520937e-01
1.42555000e-07,1.27890000e+02,1.50735000e+02,1.95375000e+01,7.27500000e+00,-2.08956562e-01
1.42875000e-07,1.27530000e+02,1.50795000e+02,1.94250000e+01,7.25625000e+00,-2.09440000e-01
1.43195000e-07,1.27050000e+02,1.50915000e+02,1.94500000e+01,7.28750000e+00,-2.09918125e-01
1.43515000e-07,1.26750000e+02,1.50315000e+02,1.94750000e+01,7.29062500e+00,-2.10305937e-01
1.43835000e-07,1.26930000e+02,1.51035000e+02,1.94000000e+01,7.43750000e+00,-2.10513125e-01
1.44155000e-07,1.26570000e+02,1.50375000e+02,1.94000000e+01,7.27500000e+00,-2.10513125e-01
1.44475000e-07,1.26600000e+02,1.50855000e+02,1.94500000e+01,7.39687500e+00,-2.10364375e-01
1.44795000e-07,1.25400000e+02,1.50975000e+02,1.94125000e+01,7.50000000e+00,-2.10199687e-01
1.45115000e-07,1.25805000e+02,1.50720000e+02,1.95625000e+01,7.20625000e+00,-2.10167812e-01
1.45435000e-07,1.25370000e+02,1.50435000e+02,1.94500000e+01,7.18125000e+00,-2.10406875e-01
1.45755000e-07,1.24575000e+02,1.51095000e+02,1.94000000e+01,7.26875000e+00,-2.10970000e-01
1.46075000e-07,1.24395000e+02,1.50225000e+02,1.94125000e+01,7.28750000e+00,-2.11782812e-01
1.46395000e-07,1.24035000e+02,1.51155000e+02,1.95375000e+01,7.29062500e+00,-2.12664687e-01
1.46715000e-07,1.23495000e+02,1.51155000e+02,1.94875000e+01,7.40625000e+00,-2.13482812e-01
1.47035000e-07,1.23495000e+02,1.51035000e+02,1.93875000e+01,7.36875000e+00,-2.14157500e-01
1.47355000e-07,1.23135000e+02,1.51275000e+02,1.94500000e+01,7.41250000e+00,-2.14694062e-01
1.47675000e-07,1.23075000e+02,1.50615000e+02,1.94500000e+01,7.35937500e+00,-2.15124375e-01
1.47995000e-07,1.22235000e+02,1.50675000e+02,1.94500000e+01,7.30312500e+00,-2.15512187e-01
1.48315000e-07,1.21935000e+02,1.50315000e+02,1.94875000e+01,7.34375000e+00,-2.15884062e-01
1.48635000e-07,1.21455000e+02,1.51215000e+02,1.94250000e+01,7.36562500e+00,-2.16261250e-01
1.48955000e-07,1.21095000e+02,1.50540000e+02,1.94250000e+01,7.40937500e+00,-2.16627812e-01
1.49275000e-07,1.20555000e+02,1.49925000e+02,1.94125000e+01,7.26250000e+00,-2.16930625e-01
1.49595000e-07,1.20615000e+02,1.50555000e+02,1.94625000e+01,7.29375000e+00,-2.17095312e-01
1.49915000e-07,1.20975000e+02,1.50795000e+02,1.94250000e+01,7.48750000e+00,-2.17116562e-01
1.50235000e-07,1.20015000e+02,1.50735000e+02,1.94500000e+01,7.41562500e+00,-2.17095312e-01
1.50555000e-07,1.19775000e+02,1.50795000e+02,1.94875000e+01,7.38437500e+00,-2.17164375e-01
1.50875000e-07,1.19535000e+02,1.50540000e+02,1.94000000e+01,7.38125000e+00,-2.17398125e-01
1.51195000e-07,1.18995000e+02,1.50045000e+02,1.95625000e+01,7.38750000e+00,-2.17764687e-01
1.51515000e-07,1.18815000e+02,1.50915000e+02,1.94625000e+01,7.34062500e+00,-2.18152500e-01
1.51835000e-07,1.18155000e+02,1.50315000e+02,1.95000000e+01,7.33125000e+00,-2.18455312e-01
1.52155000e-07,1.18035000e+02,1.51095000e+02,1.94750000e+01,7.55937500e+00,-2.18651875e-01
1.52475000e-07,1.17435000e+02,1.50795000e+02,1.94125000e+01,7.49375000e+00,-2.18784687e-01
1.52795000e-07,1.16835000e+02,1.51155000e+02,1.94625000e+01,7.45937500e+00,-2.18885625e-01
1.53115000e-07,1.16775000e+02,1.50795000e+02,1.95750000e+01,7.39687500e+00,-2.18938750e-01
1.53435000e-07,1.16535000e+02,1.50735000e+02,1.95000000e+01,7.59687500e+00,-2.18912187e-01
1.53755000e-07,1.15875000e+02,1.50735000e+02,1.95250000e+01,7.47187500e+00,-2.18837812e-01
1.54075000e-07,1.15215000e+02,1.50435000e+02,1.95750000e+01,7.37187500e+00,-2.18832500e-01
1.54395000e-07,1.15215000e+02,1.50855000e+02,1.94125000e+01,7.57500000e+00,-2.18997187e-01
1.54715000e-07,1.14900000e+02,1.50975000e+02,1.95500000e+01,7.41875000e+00,-2.19337187e-01
1.55035000e-07,1.14360000e+02,1.51275000e+02,1.94375000e+01,7.34375000e+00,-2.19735625e-01
1.55355000e-07,1.14060000e+02,1.50465000e+02,1.95250000e+01,7.51875000e+00,-2.20080937e-01
1.55675000e-07,1.13580000e+02,1.50900000e+02,1.93625000e+01,7.66875000e+00,-2.20346562e-01
1.55995000e-07,1.12860000e+02,1.50855000e+02,1.94625000e+01,7.49687500e+00,-2.20601562e-01
1.56315000e-07,1.12560000e+02,1.50375000e+02,1.95000000e+01,7.35937500e+00,-2.20883125e-01
1.56635000e-07,1.12620000e+02,1.51095000e+02,1.95375000e+01,7.60937500e+00,-2.21122187e-01
1.56955000e-07,1.11900000e+02,1.50735000e+02,1.95500000e+01,7.50937500e+00,-2.21270937e-01
1.57275000e-07,1.11900000e+02,1.50915000e+02,1.95250000e+01,7.60937500e+00,-2.21366562e-01
1.57595000e-07,1.11660000e+02,1.51155000e+02,1.96500000e+01,7.55937500e+00,-2.21520625e-01
1.57915000e-07,1.10700000e+02,1.50780000e+02,1.94750000e+01,7.49687500e+00,-2.21812812e-01
1.58235000e-07,1.10520000e+02,1.50165000e+02,1.94000000e+01,7.50937500e+00,-2.22205937e-01
1.58555000e-07,1.10100000e+02,1.51215000e+02,1.95875000e+01,7.54687500e+00,-2.22551250e-01
1.58875000e-07,1.09620000e+02,1.50795000e+02,1.95125000e+01,7.58437500e+00,-2.22715937e-01
1.59195000e-07,1.09080000e+02,1.50855000e+02,1.95000000e+01,7.55937500e+00,-2.22694687e-01
1.59515000e-07,1.08720000e+02,1.50735000e+02,1.95375000e+01,7.49687500e+00,-2.22625625e-01
1.59835000e-07,1.08480000e+02,1.50315000e+02,1.93500000e+01,7.55937500e+00,-2.22668125e-01
1.60155000e-07,1.08240000e+02,1.50855000e+02,1.94375000e+01,7.59687500e+00,-2.22854062e-01
1.60475000e-07,1.07940000e+02,1.50915000e+02,1.95000000e+01,7.49687500e+00,-2.23029375e-01
1.60795000e-07,1.07160000e+02,1.50675000e+02,1.94750000e+01,7.52187500e+00,-2.22912500e-01
1.61115000e-07,1.06500000e+02,1.50915000e+02,1.95000000e+01,7.53437500e+00,-2.22322812e-01
1.61435000e-07,1.06260000e+02,1.50495000e+02,1.94625000e+01,7.65937500e+00,-2.21302812e-01
1.61755000e-07,1.05960000e+02,1.50495000e+02,1.95875000e+01,7.60937500e+00,-2.20102187e-01
1.62075000e-07,1.05360000e+02,1.51095000e+02,1.94250000e+01,7.47187500e+00,-2.19023750e-01
1.62395000e-07,1.05420000e+02,1.50975000e+02,1.94250000e+01,7.59687500e+00,-2.18295937e-01
1.62715000e-07,1.04640000e+02,1.51035000e+02,1.94250000e+01,7.60937500e+00,-2.17993125e-01
1.63035000e-07,1.04040000e+02,1.50495000e+02,1.93500000e+01,7.59687500e+00,-2.18009062e-01
1.63355000e-07,1.03500000e+02,1.51395000e+02,1.94750000e+01,7.63437500e+00,-2.18125937e-01
1.63675000e-07,1.03320000e+02,1.50810000e+02,1.94875000e+01,7.54687500e+00,-2.18115312e-01
1.63995000e-07,1.03260000e+02,1.50615000e+02,1.95750000e+01,7.50937500e+00,-2.17908125e-01
1.64315000e-07,1.02720000e+02,1.50855000e+02,1.94375000e+01,7.60937500e+00,-2.17589375e-01
1.64635000e-07,1.02180000e+02,1.50975000e+02,1.93500000e+01,7.64687500e+00,-2.17339687e-01
1.64955000e-07,1.01640000e+02,1.50555000e+02,1.94750000e+01,7.72187500e+00,-2.17313125e-01
1.65275000e-07,1.01520000e+02,1.50675000e+02,1.94250000e+01,7.53437500e+00,-2.17557500e-01
1.65595000e-07,1.00920000e+02,1.50780000e+02,1.93750000e+01,7.55937500e+00,-2.17977187e-01
1.65915000e-07,1.00800000e+02,1.50615000e+02,1.94875000e+01,7.57187500e+00,-2.18375625e-01
1.66235000e-07,1.00440000e+02,1.51155000e+02,1.95750000e+01,7.54687500e+00,-2.18588125e-01
1.66555000e-07,1.00020000e+02,1.50675000e+02,1.94000000e+01,7.62187500e+00,-2.18550937e-01
1.66875000e-07,9.91200000e+01,1.50315000e+02,1.95625000e+01,7.63437500e+00,-2.18349062e-01
1.67195000e-07,9.87000000e+01,1.51035000e+02,1.95375000e+01,7.63437500e+00,-2.18141875e-01
1.67515000e-07,9.84600000e+01,1.50090000e+02,1.96125000e+01,7.48437500e+00,-2.18025000e-01
1.67835000e-07,9.80400000e+01,1.50675000e+02,1.94375000e+01,7.70937500e+00,-2.17977187e-01
1.68155000e-07,9.74400000e+01,1.51035000e+02,1.93625000e+01,7.78437500e+00,-2.17892187e-01
1.68475000e-07,9.69000000e+01,1.51155000e+02,1.94375000e+01,7.60937500e+00,-2.17743437e-01
1.68795000e-07,9.61800000e+01,1.50210000e+02,1.95125000e+01,7.62187500e+00,-2.17594687e-01
1.69115000e-07,9.58800000e+01,1.49925000e+02,1.95250000e+01,7.68437500e+00,-2.17509687e-01
1.69435000e-07,9.51000000e+01,1.50915000e+02,1.94875000e+01,7.63437500e+00,-2.17488437e-01
1.69755000e-07,9.48000000e+01,1.49910000e+02,1.93875000e+01,7.68437500e+00,-2.17445937e-01
1.70075000e-07,9.43800000e+01,1.50435000e+02,1.94000000e+01,7.72187500e+00,-2.17249375e-01
1.70395000e-07,9.42000000e+01,1.50555000e+02,1.94500000e+01,7.64687500e+00,-2.16850937e-01
1.70715000e-07,9.38400000e+01,1.51275000e+02,1.95250000e+01,7.65937500e+00,-2.16356875e-01
1.71035000e-07,9.36000000e+01,1.51410000e+02,1.95375000e+01,7.70937500e+00,-2.15963750e-01
1.71355000e-07,9.28800000e+01,1.50840000e+02,1.94125000e+01,7.70937500e+00,-2.15836250e-01
1.71675000e-07,9.23400000e+01,1.50090000e+02,1.94625000e+01,7.59687500e+00,-2.15958437e-01
1.71995000e-07,9.19200000e+01,1.50915000e+02,1.95875000e+01,7.62187500e+00,-2.16144375e-01
1.72315000e-07,9.16200000e+01,1.50855000e+02,1.95625000e+01,7.45937500e+00,-2.16202812e-01
1.72635000e-07,9.10800000e+01,1.50615000e+02,1.94625000e+01,7.67187500e+00,-2.16016875e-01
1.72955000e-07,9.05400000e+01,1.51455000e+02,1.95625000e+01,7.59687500e+00,-2.15639687e-01
1.73275000e-07,8.99400000e+01,1.50435000e+02,1.95250000e+01,7.62187500e+00,-2.15193437e-01
1.73595000e-07,8.93400000e+01,1.50225000e+02,1.93250000e+01,7.64687500e+00,-2.14789687e-01
1.73915000e-07,8.94600000e+01,1.51275000e+02,1.94500000e+01,7.65937500e+00,-2.14540000e-01
1.74235000e-07,8.89200000e+01,1.50210000e+02,1.96500000e+01,7.59687500e+00,-2.14497500e-01
1.74555000e-07,8.84400000e+01,1.50615000e+02,1.94500000e+01,7.78437500e+00,-2.14640937e-01
1.74875000e-07,8.83200000e+01,1.50915000e+02,1.94750000e+01,7.75937500e+00,-2.14821562e-01
1.75195000e-07,8.76000000e+01,1.51515000e+02,1.95000000e+01,7.84687500e+00,-2.14864062e-01
1.75515000e-07,8.70600000e+01,1.50720000e+02,1.95500000e+01,7.87187500e+00,-2.14694062e-01
1.75835000e-07,8.67600000e+01,1.50540000e+02,1.94875000e+01,7.75937500e+00,-2.14380625e-01
1.76155000e-07,8.61000000e+01,1.50915000e+02,1.94375000e+01,7.64687500e+00,-2.14030000e-01
1.76475000e-07,8.55000000e+01,1.50300000e+02,1.95625000e+01,7.75937500e+00,-2.13695312e-01
1.76795000e-07,8.47800000e+01,1.50105000e+02,1.95000000e+01,7.65937500e+00,-2.13323437e-01
1.77115000e-07,8.49600000e+01,1.50855000e+02,1.96125000e+01,7.68437500e+00,-2.12871875e-01
1.77435000e-07,8.43600000e+01,1.50495000e+02,1.95375000e+01,7.78437500e+00,-2.12351250e-01
1.77755000e-07,8.39400000e+01,1.50555000e+02,1.94000000e+01,7.87187500e+00,-2.11798750e-01
1.78075000e-07,8.37000000e+01,1.51275000e+02,1.95375000e+01,7.67187500e+00,-2.11294062e-01
1.78395000e-07,8.27400000e+01,1.50675000e+02,1.94750000e+01,7.65937500e+00,-2.10938125e-01
1.78715000e-07,8.26200000e+01,1.51335000e+02,1.95375000e+01,7.80937500e+00,-2.10805312e-01
1.79035000e-07,8.18400000e+01,1.50675000e+02,1.94875000e+01,7.80937500e+00,-2.10858437e-01
1.79355000e-07,8.10600000e+01,1.50555000e+02,1.95750000e+01,7.72187500e+00,-2.10943437e-01
1.79675000e-07,8.09400000e+01,1.50735000e+02,1.95250000e+01,7.82187500e+00,-2.10874375e-01
1.79995000e-07,8.05200000e+01,1.51155000e+02,1.94250000e+01,7.75937500e+00,-2.10571562e-01
1.80315000e-07,8.02800000e+01,1.51095000e+02,1.95125000e+01,7.68437500e+00,-2.10077500e-01
1.80635000e-07,7.95600000e+01,1.50675000e+02,1.95375000e+01,7.69687500e+00,-2.09498437e-01
1.80955000e-07,7.88400000e+01,1.50855000e+02,1.95375000e+01,7.88437500e+00,-2.08892812e-01
1.81275000e-07,7.87200000e+01,1.50900000e+02,1.93625000e+01,7.92187500e+00,-2.08329687e-01
1.81595000e-07,7.81800000e+01,1.50165000e+02,1.94750000e+01,7.65937500e+00,-2.07915312e-01
1.81915000e-07,7.71000000e+01,1.50675000e+02,1.95875000e+01,7.75937500e+00,-2.07745312e-01
1.82235000e-07,7.73400000e+01,1.50795000e+02,1.95000000e+01,7.73437500e+00,-2.07819687e-01
1.82555000e-07,7.68600000e+01,1.50615000e+02,1.96125000e+01,7.75937500e+00,-2.07989687e-01
1.82875000e-07,7.62000000e+01,1.51035000e+02,1.95375000e+01,7.69687500e+00,-2.08026875e-01
1.83195000e-07,7.57200000e+01,1.50735000e+02,1.94625000e+01,7.75937500e+00,-2.07777187e-01
1.83515000e-07,7.55400000e+01,1.50855000e+02,1.94500000e+01,7.79687500e+00,-2.07219375e-01
1.83835000e-07,7.54200000e+01,1.50555000e+02,1.94250000e+01,7.85937500e+00,-2.06465000e-01
1.84155000e-07,7.45200000e+01,1.50375000e+02,1.97000000e+01,7.68437500e+00,-2.05705312e-01
1.84475000e-07,7.40400000e+01,1.51155000e+02,1.95750000e+01,7.85937500e+00,-2.05110312e-01
1.84795000e-07,7.27200000e+01,1.50855000e+02,1.93625000e+01,7.75937500e+00,-2.04754375e-01
1.85115000e-07,7.23600000e+01,1.50855000e+02,1.95625000e+01,7.62187500e+00,-2.04525937e-01
1.85435000e-07,7.24800000e+01,1.50855000e+02,1.94375000e+01,7.89687500e+00,-2.04212500e-01
1.85755000e-07,7.24800000e+01,1.50975000e+02,1.94250000e+01,7.84687500e+00,-2.03633437e-01
1.86075000e-07,7.16400000e+01,1.50975000e+02,1.96250000e+01,7.82187500e+00,-2.02799375e-01
1.86395000e-07,7.05600000e+01,1.51275000e+02,1.94500000e+01,7.79687500e+00,-2.01912187e-01
1.86715000e-07,7.01400000e+01,1.50480000e+02,1.95250000e+01,7.85937500e+00,-2.01237500e-01
1.87035000e-07,6.98400000e+01,1.50495000e+02,1.95125000e+01,7.82187500e+00,-2.00881562e-01
1.87355000e-07,6.91200000e+01,1.51335000e+02,1.95000000e+01,7.80937500e+00,-2.00700937e-01
1.87675000e-07,6.93000000e+01,1.50435000e+02,1.95625000e+01,7.80937500e+00,-2.00440625e-01
1.87995000e-07,6.85200000e+01,1.50795000e+02,1.95000000e+01,7.87187500e+00,-1.99935937e-01
1.88315000e-07,6.81600000e+01,1.51095000e+02,1.94500000e+01,7.93437500e+00,-1.99245312e-01
1.88635000e-07,6.78000000e+01,1.50300000e+02,1.95625000e+01,7.85937500e+00,-1.98575937e-01
1.88955000e-07,6.75000000e+01,1.50915000e+02,1.94375000e+01,7.90937500e+00,-1.98103125e-01
1.89275000e-07,6.70200000e+01,1.51275000e+02,1.95375000e+01,7.87187500e+00,-1.97874687e-01
1.89595000e-07,6.64800000e+01,1.50480000e+02,1.95500000e+01,7.75937500e+00,-1.97826875e-01
1.89915000e-07,6.55800000e+01,1.50780000e+02,1.94375000e+01,7.84687500e+00,-1.97895937e-01
1.90235000e-07,6.51600000e+01,1.50975000e+02,1.94875000e+01,7.85937500e+00,-1.97975625e-01
1.90555000e-07,6.45000000e+01,1.50030000e+02,1.94625000e+01,7.88437500e+00,-1.97922500e-01
1.90875000e-07,6.39600000e+01,1.50615000e+02,1.94625000e+01,7.92187500e+00,-1.97603750e-01
1.91195000e-07,6.34800000e+01,1.51275000e+02,1.94625000e+01,7.75937500e+00,-1.96992812e-01
1.91515000e-07,6.30000000e+01,1.50855000e+02,1.94000000e+01,7.88437500e+00,-1.96249062e-01
1.91835000e-07,6.27000000e+01,1.50435000e+02,1.95000000e+01,7.73437500e+00,-1.95606250e-01
1.92155000e-07,6.25800000e+01,1.50375000e+02,1.95000000e+01,7.75937500e+00,-1.95218437e-01
1.92475000e-07,6.22800000e+01,1.50915000e+02,1.93875000e+01,7.73437500e+00,-1.95037812e-01
1.92795000e-07,6.21000000e+01,1.50855000e+02,1.95000000e+01,7.87187500e+00,-1.94878437e-01
1.93115000e-07,6.09000000e+01,1.50435000e+02,1.96375000e+01,7.75937500e+00,-1.94591562e-01
1.93435000e-07,6.03600000e+01,1.50615000e+02,1.95500000e+01,7.94687500e+00,-1.94092187e-01
1.93755000e-07,5.96400000e+01,1.50855000e+02,1.94750000e+01,7.80937500e+00,-1.93396250e-01
